u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.9992616119650521,0.8714859437751045,0.06837899543378996,True,0.12263348266368398,0.10790990189575522,0.09361120367891312,0.2020424410743498
0.9992846865911442,0.8755020080321252,0.06472602739726027,True,0.12040828108739335,0.10571628510230635,0.09086774743345939,0.2003448801328934
0.9993077612172364,0.8795180722891652,0.0615296803652968,True,0.11821460358884979,0.1035620839536027,0.08817450070935387,0.19866158210141277
0.9993308358433285,0.883534136546186,0.05776255707762557,True,0.11605220575988244,0.10144679978691658,0.08553145478378381,0.1969924271429296
0.9993539104694206,0.8875502008032067,0.0545662100456621,True,0.11392084042868568,0.09936993159028881,0.08293857713007177,0.1953372964273119
0.9993769850955128,0.8915662650602468,0.051484018264840184,True,0.11182025779250866,0.09733097644265212,0.0803958114242918,0.19369607212283887
0.9994000597216048,0.8955823293172676,0.04908675799086758,True,0.10975020554871354,0.0953294299380874,0.07790307757808232,0.19206863738783556
0.9994231343476969,0.8995983935742883,0.04589041095890411,True,0.10771042902408652,0.09336478659424532,0.07546027179784982,0.19045487636230748
0.9994462089737891,0.9036144578313283,0.04360730593607306,True,0.10570067130255682,0.09143654024525551,0.0730672666708421,0.18885467415971613
0.9994692835998812,0.907630522088349,0.040639269406392696,True,0.1037206733512063,0.08954418441919522,0.07072391127818524,0.18726791685882294
0.9994923582259734,0.9116465863453891,0.03721461187214612,True,0.10177017414445087,0.08768721270021658,0.06843003133494072,0.1856944914955252
0.9995154328520655,0.9156626506024099,0.0341324200913242,True,0.09984891078661326,0.08586511907576688,0.06618542935758082,0.1841342860548752
0.9995385074781575,0.9196787148594306,0.031050228310502283,True,0.09795661863258015,0.08407739826885254,0.06398988485861178,0.18258718946305225
0.9995615821042497,0.9236947791164707,0.02910958904109589,True,0.09609303140675998,0.08232354605581135,0.06184315456863694,0.18105309157947835
0.9995846567303418,0.9277108433734914,0.025684931506849314,True,0.09425788132022939,0.08060305956975432,0.059744972685707415,0.17953188318899893
0.999607731356434,0.9317269076305315,0.022602739726027398,True,0.09245089918596266,0.07891543758986205,0.057695051151769816,0.17802345599405592
0.9996308059825261,0.9357429718875522,0.020205479452054795,True,0.09067181453235237,0.07726018081702225,0.055693079956318274,0.17652770260703665
0.9996538806086182,0.939759036144573,0.018036529680365298,True,0.08892035571474238,0.07563679213584756,0.05373872746674576,0.17504451654257774
0.9996769552347103,0.943775100401613,0.01598173515981735,True,0.08719625002517958,0.07404477686357615,0.05183164078538606,0.17357379221000613
0.9997000298608024,0.9477911646586338,0.013926940639269407,True,0.08549922380028373,0.07248364298607399,0.04997144613282475,0.1721154249058428
0.9997231044868945,0.9518072289156545,0.012899543378995433,True,0.0838290025271526,0.07095290138118383,0.04815774925702996,0.1706693108063066
0.9997461791129867,0.9558232931726945,0.01141552511415525,True,0.08218531094744431,0.06945206602987479,0.04639013586803311,0.16923534695994405
0.9997692537390788,0.9598393574297153,0.009817351598173516,False,0.08056787315954986,0.06798065421543964,0.04466817209758502,0.16781343128032053
0.999792328365171,0.9638554216867554,0.00821917808219178,False,0.07897641271877501,0.06653818671099476,0.04299140498315712,0.16640346253870458
0.999815402991263,0.9678714859437761,0.0073059360730593605,False,0.07741065273572129,0.06512418795578642,0.04135936297589228,0.16500534035691578
0.9998384776173551,0.9718875502007969,0.005707762557077625,False,0.07587031597262747,0.06373818622041694,0.039771556471591196,0.16361896520013106
0.9998615522434473,0.9759036144578369,0.0045662100456621,False,0.074355124937864,0.06237971376149536,0.03822747836422059,0.16224423836981933
0.9998846268695394,0.9799196787148576,0.0038812785388127853,False,0.07286480197849678,0.061048306965966206,0.036726604621078844,0.16088106199673446
0.9999077014956315,0.9839357429718784,0.0028538812785388126,False,0.071399069370858,0.059743506485387426,0.03526839487872553,0.1595293390339081
0.9999307761217237,0.9879518072289185,0.00228310502283105,False,0.06995764940925459,0.05846485736060004,0.03385229305892046,0.158188973249761
0.9999538507478157,0.9919678714859392,0.0017123287671232876,False,0.0685402644927473,0.057211909137050515,0.032477728003562745,0.15685986922127096
0.9999769253739079,0.9959839357429793,0.0006849315068493151,False,0.06714663720993662,0.055984215971027824,0.031144114127573844,0.15554193232713456
1.0,1.0,0.0,False,0.06577649042192911,0.054781336727283886,0.029850852088852478,0.15423506874108217
